signal,doa,ref_sp
0.9153474,-29.921684,7.465959e-30
-0.14958371,-4.146473,7.664181e-30
1.2713832,-100.0,7.867625e-30
1.4142135,-100.0,8.076428e-30
-0.70783556,-21.186653,8.29073e-30
-0.7056485,-42.514023,8.510675e-30
1.4142113,-14.22526,8.7364094e-30
-0.71002036,22.28584,8.968086e-30
-0.7034592,-28.407412,9.205859e-30
1.4142046,-6.6508822,9.449888e-30
-0.71220285,36.630028,9.700336e-30
-0.70126766,-100.0,9.957371e-30
1.4141933,-100.0,1.0221164e-29
-0.7143831,2.2952075,1.0491891e-29
-0.6990739,-100.0,1.0769734e-29
1.4141775,-39.319324,1.10548785e-29
-0.7165611,-1.9159033,1.13475145e-29
-0.6968779,-100.0,1.1647837e-29
1.4141573,-30.289427,1.1956047e-29
0.0,21.73327,1.2272349e-29
-1.2243239,-100.0,1.25969556e-29
1.2255857,-100.0,1.2930081e-29
-0.0025249487,-25.498571,1.3271947e-29
-1.2230581,-100.0,1.3622784e-29
1.2268436,-100.0,1.3982823e-29
-0.0050498894,-43.928658,1.4352304e-29
-1.2217885,-25.125042,1.4731471e-29
1.2280976,5.9572587,1.512058e-29
-0.007574814,42.278217,1.5519887e-29
-1.220515,-100.0,1.5929655e-29
1.2293477,13.70924,1.6350161e-29
-0.010099714,34.108406,1.6781681e-29
-1.2192376,-44.514297,1.72245e-29
1.2305938,-14.719656,1.7678914e-29
-0.012624582,40.14194,1.8145224e-29
2.0005755,-40.037495,1.862374e-29
0.3842224,-25.348303,1.9114775e-29
-1.5791432,14.127616,1.9618655e-29
-0.78041357,-39.201195,2.0135716e-29
0.6540166,-20.460915,2.06663e-29
0.36739114,8.038104,2.1210755e-29
0.03637102,-8.7702,2.1769442e-29
0.62237823,10.769911,2.2342731e-29
0.038196642,27.618746,2.2931e-29
-1.4763019,-36.784504,2.3534637e-29
-0.76394725,-17.33731,2.415404e-29
1.5863372,10.458165,2.478962e-29
1.4777987,-100.0,2.544179e-29
-0.947736,-100.0,2.6110988e-29
-1.5145231,30.8577,2.6797648e-29
0.16129218,-100.0,2.7502225e-29
0.0,-100.0,2.8225186e-29
-0.10643907,-39.72377,2.8967e-29
0.94764817,-100.0,2.9728158e-29
0.8210094,-100.0,3.0509162e-29
-1.2267275,-0.11970974,3.1310523e-29
-1.6463413,-100.0,3.213277e-29
0.7169209,-30.930672,3.297644e-29
1.8722147,-10.035433,3.384209e-29
0.056901917,-37.15299,3.473028e-29
-1.2672945,-19.41955,3.5641603e-29
-0.35882816,39.31412,3.657665e-29
0.27046043,-35.980576,3.7536038e-29
-0.15033107,4.543498,3.852039e-29
0.36936492,34.87625,3.9530356e-29
1.1320435,-100.0,4.0566594e-29
-0.20839165,-100.0,4.162978e-29
2.4364777,43.400196,4.2720614e-29
1.7128037,-100.0,4.3839808e-29
0.22222224,-14.405384,4.498809e-29
-0.75903994,-0.3018362,4.616621e-29
-0.7445634,-100.0,4.7374946e-29
-0.41525564,-100.0,4.8615076e-29
-0.6041105,2.0289402,4.9887415e-29
-1.1878351,-100.0,5.119279e-29
-1.2614962,-100.0,5.253205e-29
-0.36265567,7.9297385,5.3906075e-29
0.80340064,-100.0,5.5315753e-29
1.0886488,-100.0,5.6762006e-29
0.24424872,-7.887141,5.824578e-29
-0.74212015,-100.0,5.976802e-29
-0.7503341,-35.18516,6.132974e-29
0.21945243,8.863671,6.2931946e-29
0.0,-100.0,6.457567e-29
0.5760744,-100.0,6.626199e-29
0.38688424,-42.70743,6.7992e-29
-0.2919426,-100.0,6.9766824e-29
-0.42900154,-100.0,7.158761e-29
0.46791807,29.89968,7.3455534e-29
1.6342114,-19.386637,7.5371816e-29
1.828565,6.1586995,7.733769e-29
0.7239281,22.40041,7.9354435e-29
-0.72962344,-100.0,8.142335e-29
-1.3866705,-100.0,8.354578e-29
-1.131273,-43.84274,8.57231e-29
-0.807542,-100.0,8.795671e-29
-1.015246,-17.113274,9.0248054e-29
-1.3035976,30.692451,9.2598615e-29
-0.77540433,-100.0,9.5009916e-29
2.4536457,-20.330418,9.748351e-29
1.5150279,-5.0179186,1.00020987e-28
0.3388678,-100.0,1.02624e-28
0.614796,-100.0,1.052942e-28
0.81790024,-20.747738,1.0803333e-28
-0.60697865,-100.0,1.1084314e-28
-1.9740624,-23.319695,1.1372547e-28
-1.5374873,-4.968453,1.1668213e-28
-0.81843424,-41.59118,1.1971506e-28
-1.4775131,-2.8972356,1.228262e-28
-1.9739507,33.336086,1.2601753e-28
-0.66776586,-41.3951,1.2929112e-28
0.816164,-12.671423,1.3264907e-28
0.67441225,1.2006187,1.3609355e-28
0.34008226,-23.526188,1.3962674e-28
1.4545983,2.2895212,1.4325093e-28
0.0,37.62361,1.4696845e-28
-0.8181658,-100.0,1.5078166e-28
-0.007976199,-100.0,1.5469302e-28
0.81744033,23.7933,1.5870503e-28
0.015055954,-100.0,1.6282025e-28
-0.81705964,-100.0,1.6704132e-28
-0.021239253,-17.641384,1.7137096e-28
0.8195052,-40.450592,1.7581191e-28
0.0326403,-26.08586,1.8036702e-28
-0.8145471,5.5089035,1.8503921e-28
-0.03538939,-35.174335,1.8983144e-28
0.8181678,4.1820726,1.947468e-28
0.045148913,32.44725,1.997884e-28
-0.81799257,-100.0,2.0495949e-28
-0.05579647,-19.953358,2.102633e-28
0.811546,19.957827,2.157033e-28
1.9890038,-100.0,2.212829e-28
-0.3445278,-26.821674,2.2700566e-28
-1.863951,30.900845,2.3287522e-28
0.98631364,-6.7617154,2.3889534e-28
1.5072521,10.726894,2.4506982e-28
-1.4936779,28.1161,2.5140261e-28
-0.9712772,-100.0,2.5789772e-28
1.8003916,-35.32515,2.6455927e-28
0.3337953,-9.447078,2.713915e-28
-1.8711772,-12.451921,2.7839876e-28
0.3145831,23.97628,2.8558546e-28
1.7065749,43.499954,2.9295621e-28
-0.8848671,-41.96184,3.0051563e-28
-1.3418819,-1.1806722,3.0826856e-28
1.3035965,30.979656,3.1621988e-28
0.8404251,-11.820068,3.243746e-28
0.0,7.2040353,3.3273796e-28
-0.013248561,27.140741,3.4131518e-28
-0.143566,-100.0,3.501117e-28
0.11423456,-34.91081,3.591331e-28
0.23357002,-19.307718,3.6838507e-28
-0.2906367,-100.0,3.7787345e-28
-0.22804512,-100.0,3.8760423e-28
0.49642676,-44.977608,3.9758356e-28
0.10599803,-40.21769,4.0781774e-28
-0.67438966,-14.329819,4.1831324e-28
0.12723918,43.98368,4.290766e-28
0.76782453,-100.0,4.4011467e-28
-0.4397559,-100.0,4.514344e-28
-0.73247963,-29.226324,4.630429e-28
0.7780416,-100.0,4.7494747e-28
0.5464611,-100.0,4.871556e-28
1.4142135,-17.566008,4.9967496e-28
-0.11067279,-100.0,5.1251345e-28
-1.3968916,-23.467934,5.256791e-28
0.32930723,-3.1975775,5.391802e-28
1.3453501,-27.716862,5.5302525e-28
-0.5398747,-6.4932466,5.672229e-28
-1.2608516,28.558743,5.8178203e-28
0.7372168,-15.239411,5.9671184e-28
1.1454662,0.7838615,6.1202163e-28
-0.9164994,17.380833,6.27721e-28
-1.0020204,-29.678198,6.438198e-28
1.0733305,-1.9822923,6.6032805e-28
0.83402807,38.53936,6.7725615e-28
-1.2038684,-100.0,6.946147e-28
-0.6456046,-23.148678,7.124145e-28
1.3049152,0.42080015,7.3066667e-28
0.0,-100.0,7.493826e-28
1.4098765,-10.289527,7.6857403e-28
-0.22066675,23.640697,7.8825294e-28
-1.3753388,-100.0,8.084315e-28
0.43592784,-31.287584,8.291225e-28
1.3071096,29.885296,8.503386e-28
-0.64051,-100.0,8.720931e-28
-1.2068602,-100.0,8.9439965e-28
0.82940173,-24.77134,9.17272e-28
1.0770464,-100.0,9.407245e-28
-0.9979756,-100.0,9.647717e-28
-0.92084825,-35.00715,9.894285e-28
1.1421021,-100.0,1.0147103e-27
0.7420922,-100.0,1.0406327e-27
-1.2582506,31.027172,1.0672119e-27
-0.54515713,-100.0,1.0944644e-27
2.4538808,-100.0,1.122407e-27
0.8083308,7.7141905,1.1510573e-27
-0.6895666,-100.0,1.1804326e-27
0.66382706,-20.577955,1.2105515e-27
1.4901621,1.8725924,1.2414326e-27
0.46103403,-100.0,1.2730949e-27
0.13576823,6.091816,1.3055581e-27
0.1584586,23.206553,1.3388421e-27
-0.6208028,-100.0,1.3729677e-27
-0.20343341,-6.101782,1.4079559e-27
0.92889965,26.287287,1.4438284e-27
-0.4001245,-100.0,1.4806072e-27
-2.185723,-100.0,1.5183151e-27
-0.77212626,32.71794,1.5569754e-27
0.8089508,-100.0,1.5966119e-27
-0.72094566,-37.820553,1.637249e-27
0.0,6.3728843,1.6789119e-27
0.15906635,-41.097717,1.7216263e-27
1.0829237,-20.107584,1.7654181e-27
0.4701586,-4.3841577,1.8103148e-27
-0.774522,-100.0,1.8563436e-27
0.6526001,-5.777316,1.9035331e-27
2.3846226,32.8159,1.951912e-27
0.8486825,-24.041977,2.0015104e-27
-0.69826835,-8.601629,2.0523586e-27
0.75301987,6.28806,2.1044877e-27
1.8025922,-100.0,2.1579298e-27
0.704744,-15.1759815,2.2127179e-27
0.22881483,8.24384,2.2688851e-27
0.4455888,-41.68637,2.3264664e-27
-0.15058176,10.23624,2.3854967e-27
0.09501288,29.168005,2.4460123e-27
2.0033355,-32.717434,2.5080502e-27
0.95819527,-13.474053,2.5716484e-27
-0.34090146,15.377549,2.6368458e-27
0.14261003,-100.0,2.7036823e-27
0.8426515,-19.649971,2.7721988e-27
-0.30778235,7.2722096,2.8424369e-27
-1.8040816,-100.0,2.9144399e-27
-1.313976,14.2693615,2.9882513e-27
-0.029639423,43.843277,3.0639165e-27
-0.34850657,-100.0,3.1414814e-27
-1.3122473,12.996572,3.2209936e-27
-0.49688756,43.25588,3.302501e-27
1.2604649,-100.0,3.386054e-27
1.3279312,-100.0,3.4717033e-27
0.16636007,31.202578,3.5595003e-27
0.3444136,-100.0,3.6494993e-27
0.0,-27.055094,3.7417545e-27
0.58471,33.446857,3.8363223e-27
-0.6628889,-26.543444,3.93326e-27
-1.9526421,22.57013,4.0326265e-27
-1.1783266,39.289055,4.134482e-27
0.1308874,-43.417515,4.2388886e-27
-0.26493317,-5.3044753,4.3459095e-27
-1.0926933,15.769333,4.4556097e-27
-0.08676262,-100.0,4.5680555e-27
1.5679396,-100.0,4.683315e-27
1.3624926,43.510715,4.801458e-27
0.13020584,-100.0,4.9225564e-27
0.37836346,-15.154898,5.046683e-27
1.4800537,1.7391686,5.1739133e-27
0.8970175,-100.0,5.304324e-27
-0.9026045,-100.0,5.4379934e-27
1.4142135,-37.77408,5.5750033e-27
1.4006813,-100.0,5.7154355e-27
1.3603433,-100.0,5.8593753e-27
1.2939718,23.137415,6.0069096e-27
1.2028366,-100.0,6.1581267e-27
1.0886823,-10.737179,6.3131186e-27
0.9536931,8.827843,6.471978e-27
0.8004526,-35.727932,6.634801e-27
0.6318934,2.302898,6.801686e-27
0.45124123,24.232271,6.972732e-27
0.26195344,-100.0,7.1480435e-27
0.067652516,-29.423296,7.327725e-27
-0.12794313,37.181877,7.511885e-27
-0.32109025,-100.0,7.700634e-27
-0.50809246,-100.0,7.894084e-27
-0.68537104,-6.874506,8.092353e-27
0.0,-100.0,8.2955596e-27
0.19517174,-100.0,8.503826e-27
0.38660836,0.92803174,8.717275e-27
0.5706462,-100.0,8.936037e-27
0.7437633,-100.0,9.160241e-27
0.9026466,-44.2117,9.390023e-27
1.0442555,-41.67828,9.625519e-27
1.1658797,-27.18523,9.866871e-27
1.265192,-11.611707,1.0114223e-26
1.3402915,-100.0,1.0367723e-26
1.3897412,8.807056,1.0627522e-26
1.4125944,35.693382,1.08937754e-26
1.4084142,-40.576977,1.1166642e-26
1.3772804,-13.7374115,1.1446285e-26
1.3197886,43.149216,1.173287e-26
1.2370394,-17.67272,1.202657e-26
1.4142135,-3.7239254,1.2327558e-26
1.3109051,18.483667,1.2636014e-26
1.0160731,-17.245169,1.2952122e-26
0.5727926,8.958023,1.3276071e-26
0.045826934,29.29829,1.3608051e-26
-0.48783404,-33.827854,1.3948263e-26
-0.9502223,-10.319469,1.4296905e-26
-1.273783,27.266373,1.4654188e-26
-1.4112436,-100.0,1.5020323e-26
-1.3425212,-100.0,1.5395527e-26
-1.0776561,-29.270134,1.578002e-26
-0.65534526,-100.0,1.6174035e-26
-0.13728832,-23.38047,1.6577804e-26
0.40082648,-7.0738525,1.6991565e-26
0.88038045,-100.0,1.7415564e-26
1.2313106,-100.0,1.785005e-26
0.0,1.4975655,1.8295284e-26
-0.53059196,-100.0,1.8751527e-26
-0.98366433,-16.410255,1.9219049e-26
-1.2930231,33.245033,1.9698126e-26
-1.4134709,-100.0,2.0189043e-26
-1.3274102,-33.215252,2.0692088e-26
-1.0474147,10.365478,2.120756e-26
-0.61439157,-100.0,2.173576e-26
-0.09160573,-38.973843,2.2277002e-26
0.44456375,34.389175,2.2831605e-26
0.91578233,-36.130928,2.3399895e-26
1.253205,-9.044676,2.3982208e-26
1.407534,5.4593077,2.4578884e-26
1.356222,-43.116962,2.519028e-26
1.1067656,-11.809605,2.5816749e-26
0.69561064,8.848629,2.6458663e-26
1.4142135,-100.0,2.71164e-26
-0.75433147,-42.17951,2.7790343e-26
-0.6095035,-23.772959,2.8480892e-26
1.4045411,-100.0,2.918845e-26
-0.88884103,-100.0,2.9913436e-26
-0.45633817,-11.986717,3.065627e-26
1.3756561,-100.0,3.141739e-26
-1.0111922,-27.069775,3.219724e-26
-0.29693064,4.590746,3.2996283e-26
1.3279536,-100.0,3.381498e-26
-1.1197113,-3.1706738,3.4653812e-26
-0.13346143,14.025581,3.551327e-26
1.262086,-100.0,3.639386e-26
-1.2129141,-21.96683,3.7296093e-26
0.0318334,40.485165,3.82205e-26
1.1789546,-100.0,3.9167613e-26
0.0,-100.0,4.0137995e-26
1.1962374,30.178295,4.1132206e-26
-1.2761291,-100.0,4.2150826e-26
0.16511893,-100.0,4.3194452e-26
1.0999826,1.504682,4.426369e-26
-1.3385648,-100.0,4.5359166e-26
0.32797924,-26.793688,4.6481515e-26
0.98868114,-1.3510593,4.763139e-26
-1.3826902,-29.874744,4.8809462e-26
0.4863531,-12.681043,5.0016413e-26
0.8638556,8.240602,5.125295e-26
-1.407902,-100.0,5.251979e-26
0.6380742,-100.0,5.381766e-26
0.7272135,-25.425938,5.5147325e-26
-1.4138552,-100.0,5.650956e-26
0.7810672,-42.72133,5.790513e-26
1.4142135,6.468988,5.9334876e-26
0.00211012,-29.878862,6.079961e-26
-1.4142072,18.170391,6.2300185e-26
-0.006330341,39.691654,6.3837466e-26
1.4141884,-30.894817,6.5412346e-26
0.010550506,4.784698,6.7025733e-26
-1.4141569,21.98703,6.8678563e-26
-0.014770577,-100.0,7.037179e-26
1.4141128,6.4591894,7.21064e-26
0.018990517,29.12503,7.388338e-26
-1.4140562,-27.190685,7.5703764e-26
-0.023210287,2.685023,7.7568607e-26
1.4139869,35.66431,7.947898e-26
0.02742985,-12.286532,8.1435985e-26
-1.413905,13.607017,8.344075e-26
-0.03164917,42.83468,8.549443e-26
0.0,-100.0,8.759821e-26
1.414212,-100.0,8.975329e-26
0.004220235,-10.222843,9.1960924e-26
-1.4141994,-33.3779,9.422238e-26
-0.008440433,-18.854864,9.653895e-26
1.4141742,30.323994,9.8911966e-26
0.012660556,-100.0,1.013428e-25
-1.4141364,-36.567654,1.0383283e-25
-0.016880564,14.462032,1.0638351e-25
1.4140861,-100.0,1.0899628e-25
0.021100424,-100.0,1.1167267e-25
-1.414023,14.852308,1.1441417e-25
-0.025320096,-100.0,1.1722238e-25
1.4139476,-28.144928,1.200989e-25
0.029539542,28.51128,1.2304537e-25
-1.4138594,-100.0,1.2606349e-25
1.9823881,-100.0,1.2915497e-25
0.0560747,-43.882195,1.3232159e-25
-0.41418135,-100.0,1.3556515e-25
0.09757088,-100.0,1.3888753e-25
-1.7892824,-9.303209,1.4229059e-25
-0.3467829,-100.0,1.4577628e-25
1.1451086,-39.377583,1.493466e-25
-0.023329627,16.014494,1.5300358e-25
1.2615798,-100.0,1.567493e-25
0.6289873,-100.0,1.6058591e-25
-1.6118213,-11.746621,1.6451557e-25
-0.28315413,-100.0,1.6854054e-25
-0.5386157,-100.0,1.7266309e-25
-0.7521686,-43.52263,1.7688558e-25
1.723193,-100.0,1.812104e-25
0.7363005,-100.0,1.8564e-25
0.0,-26.063236,1.9017692e-25
-0.045333773,-40.449043,1.9482372e-25
1.9332734,-25.517101,1.9958303e-25
0.1926413,-1.6736314,2.0445756e-25
-0.8035472,-100.0,2.094501e-25
0.09142712,-100.0,2.145634e-25
-1.5602177,-30.426306,2.1980044e-25
-0.49888033,-100.0,2.2516415e-25
1.4193866,-100.0,2.3065755e-25
0.10429438,20.443512,2.3628378e-25
0.91338027,-40.33055,2.42046e-25
0.7185748,20.675194,2.4794749e-25
-1.713795,38.310562,2.5399154e-25
-0.49972188,-37.277264,2.601816e-25
-0.16151993,-11.082017,2.6652117e-25
-0.71874577,41.630234,2.730138e-25
2.3629029,-100.0,2.7966315e-25
0.6250546,-100.0,2.86473e-25
-0.67607456,0.97624207,2.9344716e-25
0.88291883,-100.0,3.0058956e-25
1.2321125,-40.29064,3.0790424e-25
0.010264294,12.590843,3.153953e-25
-0.081152566,-42.543102,3.2306694e-25
-0.2981738,-11.858049,3.3092353e-25
-0.8049767,29.141788,3.3896941e-25
0.17950189,-100.0,3.4720914e-25
0.11807727,-100.0,3.5564736e-25
-1.9349823,35.44984,3.6428877e-25
-1.5101432,-27.42071,3.7313823e-25
0.669433,-4.2613444,3.8220074e-25
-0.27096346,23.912834,3.9148132e-25
-1.9340756,-100.0,4.0098522e-25
0.0,-100.0,4.1071772e-25
-0.23154904,26.98561,4.206843e-25
-1.1147251,-100.0,4.308905e-25
-0.2579197,-19.164799,4.413421e-25
0.56151944,42.669243,4.5204486e-25
-1.3982092,-100.0,4.6300485e-25
-2.1310601,-21.862814,4.7422807e-25
0.14628705,35.02237,4.857209e-25
0.3801904,-100.0,4.974897e-25
-1.5119064,-100.0,5.0954104e-25
-1.0660725,25.044567,5.2188163e-25
0.27151284,-100.0,5.3451834e-25
0.049681522,-19.351967,5.474583e-25
0.20356265,24.787788,5.607086e-25
0.4496105,-40.660587,5.742767e-25
-0.33477384,-16.195248,5.8817006e-25
2.3998034,42.317448,6.0239647e-25
0.7520665,-43.811012,6.169638e-25
-0.31531012,15.01474,6.318802e-25
-0.22023347,38.3243,6.4715393e-25
-1.938622,-100.0,6.6279344e-25
-1.5598977,-100.0,6.7880746e-25
0.5873258,39.931705,6.952048e-25
0.37896857,-100.0,7.119946e-25
0.9370288,-7.0408945,7.291862e-25
1.8683232,7.483353,7.4678903e-25
-0.14582825,-100.0,7.6481287e-25
-0.9077807,-15.642334,7.8326773e-25
-0.1802722,8.045331,8.021638e-25
-1.2755866,-25.85217,8.2151156e-25
-0.6295047,10.353883,8.413216e-25
1.0939145,39.38335,8.61605e-25
0.0,-5.2357426,8.823729e-25
0.7753488,14.457632,9.036366e-25
-0.6853917,44.388344,9.254082e-25
-0.2151398,-33.265095,9.476993e-25
0.22541797,-1.0175157,9.705226e-25
-1.1535616,29.517725,9.938903e-25
-0.075054936,-100.0,1.0178155e-24
1.1293262,-100.0,1.0423112e-24
0.15786248,33.16697,1.067391e-24
0.8632119,-100.0,1.0930686e-24
0.9306487,-40.836605,1.1193583e-24
-1.2825191,41.28024,1.1462745e-24
-1.1285323,-28.49974,1.1738318e-24
-0.49784538,21.787636,1.2020454e-24
-1.1792455,44.867,1.230931e-24
0.638723,-100.0,1.2605041e-24
1.4142135,-100.0,1.29078115e-24
-0.6084711,-41.762226,1.32177875e-24
-0.8906193,-32.676018,1.3535137e-24
1.3748562,-9.770317,1.3860036e-24
-0.2924556,19.652685,1.419266e-24
-1.1231958,-100.0,1.4533192e-24
1.2589747,-29.026398,1.488182e-24
0.0398379,-10.7295265,1.5238732e-24
-1.2932554,-100.0,1.5604124e-24
1.0730189,-1.1383158,1.5978196e-24
0.36991403,27.391596,1.6361152e-24
-1.3913329,-39.34788,1.6753199e-24
0.8273392,-20.628626,1.7154553e-24
0.67940086,7.5973563,1.7565434e-24
-1.4119691,-100.0,1.7986062e-24
0.53561,-36.22337,1.841667e-24
0.0,-12.659297,1.885749e-24
-1.2766217,-100.0,1.9308761e-24
1.0985433,-100.0,1.9770732e-24
0.3313163,-3.6073813,2.0243652e-24
-1.3836436,-100.0,2.0727778e-24
0.8593202,21.711365,2.1223372e-24
0.6441916,42.983845,2.1730706e-24
-1.4136523,-17.245516,2.2250053e-24
0.57226765,-2.321212,2.2781696e-24
0.9212114,32.278793,2.332592e-24
-1.3649775,-100.0,2.3883024e-24
0.25336277,-100.0,2.445331e-24
1.1469568,-27.396496,2.5037084e-24
-1.2403284,-100.0,2.5634662e-24
-0.07964419,-16.177864,2.624637e-24
1.3088628,39.528675,2.6872537e-24
2.350067,-100.0,2.7513502e-24
1.0632398,-100.0,2.8169612e-24
-0.49303448,3.5056243,2.8841218e-24
0.123301595,-100.0,2.9528687e-24
1.1759266,-100.0,3.0232386e-24
0.851941,-3.5428605,3.09527e-24
0.53762394,-100.0,3.169001e-24
0.90368825,-39.790104,3.2444719e-24
0.2741358,29.83656,3.321723e-24
-0.9931682,-100.0,3.4007963e-24
-0.4094848,-100.0,3.481734e-24
1.292987,-17.591839,3.5645796e-24
0.89708364,-100.0,3.649378e-24
-1.1254704,-100.0,3.7361742e-24
-1.4732798,-7.5133653,3.8250153e-24
-0.22275457,-100.0,3.915949e-24
0.0,-24.716269,4.009024e-24
0.034068063,12.634455,4.1042903e-24
0.97768396,-37.577576,4.2017986e-24
0.9553903,6.871128,4.3016013e-24
-0.5635397,33.861397,4.4037525e-24
-0.73157233,-100.0,4.508306e-24
1.2377694,-100.0,4.6153187e-24
2.1136813,-30.076448,4.724847e-24
0.67934036,-100.0,4.8369495e-24
-0.23198748,-25.433735,4.951687e-24
0.5576712,-10.398436,5.06912e-24
0.9849058,-35.858704,5.1893112e-24
0.6431713,-15.775923,5.3123254e-24
1.0989454,3.453431,5.4382276e-24
1.5635091,-29.484812,5.5670853e-24
0.3113141,-14.552238,5.698967e-24
1.4142135,16.557325,5.833943e-24
0.25997436,-100.0,5.9720853e-24
-1.3186315,-34.388386,6.1134673e-24
-0.7447815,23.83636,6.2581645e-24
1.0448058,-100.0,6.4062534e-24
1.128914,-14.854472,6.5578133e-24
-0.62975,19.39018,6.712924e-24
-1.3604474,-100.0,6.871669e-24
0.1295689,-100.0,7.0341315e-24
1.4080846,-31.109028,7.200398e-24
0.3881265,-13.409826,7.370557e-24
-1.2653863,9.760405,7.544699e-24
-0.8533575,31.287992,7.722915e-24
0.95164156,-100.0,7.9053006e-24
1.2032374,-19.056,8.091952e-24
-0.5092602,12.189505,8.2829685e-24
0.0,-100.0,8.47845e-24
-1.3901128,-20.652817,8.678501e-24
-0.51108783,28.136162,8.883226e-24
1.2022065,-100.0,9.092735e-24
0.9530902,-100.0,9.307137e-24
-0.85179406,42.082977,9.5265454e-24
-1.2662601,-43.142628,9.7510765e-24
0.38624176,8.192413,9.980849e-24
1.4082656,23.185759,1.0215983e-23
0.13152014,-100.0,1.0456603e-23
-1.359911,-100.0,1.0702836e-23
-0.631504,17.51252,1.095481e-23
1.1277326,-100.0,1.1212659e-23
1.0461254,-42.780857,1.147652e-23
-0.74311495,0.61613065,1.17465286e-23
-1.3193384,-100.0,1.2022828e-23
2.3717663,-100.0,1.2305564e-23
0.4254125,10.043048,1.25948846e-23
-0.5774761,-42.65822,1.2890942e-23
1.5623994,21.975134,1.31938895e-23
1.3503298,37.79351,1.3503888e-23
-0.35756457,-100.0,1.38211e-23
0.30039263,-100.0,1.4145691e-23
0.81967837,34.02853,1.447783e-23
0.1529249,-100.0,1.4817693e-23
0.14454377,-100.0,1.5165456e-23
-0.27866888,44.98434,1.55213e-23
-0.5282767,-100.0,1.5885415e-23
0.51196533,-23.996058,1.6257986e-23
-0.24571387,44.92008,1.6639211e-23
-1.7883334,-100.0,1.7029289e-23
-0.17214869,-100.0,1.742842e-23
0.0,-41.0945,1.7836817e-23
-0.06379192,-100.0,1.825469e-23
0.24470522,-100.0,1.8682255e-23
-0.886965,-36.44187,1.9119739e-23
-1.1090801,-100.0,1.9567365e-23
0.5532663,-100.0,2.002537e-23
-0.3913726,-6.4025197,2.049399e-23
-2.2205095,-100.0,2.0973469e-23
-0.345272,-100.0,2.1464056e-23
0.60052156,-29.107845,2.1966005e-23
-1.8168905,-100.0,2.2479579e-23
-1.6063911,-100.0,2.3005041e-23
0.49231833,-9.622179,2.3542665e-23
-0.5034529,-100.0,2.4092732e-23
-1.5285912,-100.0,2.4655524e-23
-0.30008286,41.077522,2.5231333e-23
1.9909637,-100.0,2.5820457e-23
1.5577796,-36.294132,2.6423202e-23
0.6311388,20.4977,2.7039877e-23
0.0070102625,-100.0,2.7670805e-23
0.21549417,9.178874,2.8316307e-23
1.0620389,43.964348,2.897672e-23
1.7959031,-100.0,2.9652385e-23
1.7600492,-8.2451725,3.0343648e-23
0.9599496,26.77119,3.105087e-23
0.058970768,-100.0,3.177441e-23
-0.19566822,-0.9350977,3.251464e-23
0.3804997,31.908625,3.327195e-23
1.2496935,-100.0,3.4046722e-23
1.6175491,-100.0,3.4839357e-23
1.120884,3.8703372,3.5650262e-23
0.142265,-100.0,3.6479857e-23
0.0,-100.0,3.7328564e-23
-0.7513099,-32.860867,3.819682e-23
-0.793325,-100.0,3.908507e-23
-0.030964313,-100.0,3.9993774e-23
0.934063,30.480495,4.0923396e-23
1.3237941,-38.560783,4.187441e-23
0.8571103,2.3142333,4.2847305e-23
-0.0072060945,21.960253,4.384258e-23
-0.46783334,-100.0,4.4860743e-23
-0.074750856,-100.0,4.5902317e-23
0.88099945,28.966908,4.6967835e-23
1.6189927,-100.0,4.805784e-23
1.5446994,-6.098584,4.9172887e-23
0.76387405,19.451334,5.031355e-23
-0.009178529,-42.268845,5.148041e-23
-0.07005538,-5.6523204,5.267406e-23
1.9318212,33.802387,5.389511e-23
1.1282852,-100.0,5.5144186e-23
0.031134797,18.527948,5.642192e-23
0.4149399,41.9165,5.772896e-23
1.5895157,-100.0,5.9065986e-23
1.5389245,-7.2727585,6.043366e-23
0.24704725,22.769949,6.183269e-23
-0.2743689,-100.0,6.3263786e-23
0.69853824,-100.0,6.4727665e-23
1.4100543,31.384594,6.622508e-23
0.5224007,-33.47166,6.7756797e-23
-0.6757625,0.08996843,6.932358e-23
-0.39183897,28.20503,7.092623e-23
0.71729785,-100.0,7.256556e-23
0.63130903,-32.056976,7.42424e-23
-0.6991263,30.227983,7.59576e-23
0.0,-100.0,7.7712026e-23
-1.0679249,-100.0,7.950657e-23
-0.56599206,-18.541843,8.1342136e-23
0.4896776,-100.0,8.321965e-23
0.1754069,-32.308468,8.514007e-23
-1.1650807,43.90662,8.7104355e-23
-1.4849123,-100.0,8.911351e-23
-0.40707794,-24.104704,9.1168535e-23
0.15607135,17.491985,9.327048e-23
-0.8416018,-40.971634,9.542039e-23
-1.8531448,-16.428516,9.761936e-23
-1.28809,3.116626,9.986849e-23
-0.1340934,-34.470078,1.0216892e-22
-0.32740477,0.8431326,1.04521804e-22
-1.5593804,39.84477,1.0692833e-22
-1.7853066,-100.0,1.093897e-22
2.011572,-28.742935,1.1190715e-22
1.3899862,-13.351052,1.1448196e-22
0.11707043,-100.0,1.171154e-22
-0.6541309,-13.309416,1.1980882e-22
-0.4112405,40.810978,1.2256354e-22
0.21943946,-100.0,1.2538097e-22
0.20443764,-4.2175975,1.282625e-22
-0.7301394,11.860033,1.3120958e-22
-1.7574376,-29.711784,1.342237e-22
-1.8079052,-12.786941,1.3730635e-22
